data affmb;
length id$ 8 customerid$ 12	visitid$ 12	itemtype$ 16	Brand$ 12;
1512	900152	100199	Chips	Brand21
1513	900152	100199	Cookies	Brand22
1514	900152	100199	Diapers	Brand27
1515	900152	100274	Milk	Brand44
1516	900152	100274	DogFood	Brand29
1517	900152	100274	Softdrink	Brand52
1518	900152	100274	Milk	Brand45
1519	900152	100274	Cookies	Brand22
1520	900152	100274	Candy	Brand15
1521	900153	100162	Cookies	Brand23
1522	900153	100162	Milk	Brand44
1523	900153	100162	Cookies	Brand22
1524	900153	100162	HamburgerBuns	Brand32
1525	900153	100162	Cookies	Brand23
1526	900153	100162	InkPen	Brand36
1527	900153	100162	Soap	Brand51
1528	900153	100162	Chips	Brand20
1529	900153	100022	Diapers	Brand26
1530	900153	100022	Milk	Brand43
1531	900153	100022	Softdrink	Brand53
1532	900154	100239	Chips	Brand20
1533	900154	100239	Softdrink	Brand52
1534	900154	100239	Candy	Brand13
1535	900154	100239	Chips	Brand20
1536	900154	100239	Cookies	Brand24
1537	900154	100239	CatFood	Brand18
1538	900154	100239	Milk	Brand45
1539	900154	100239	Chips	Brand21
1540	900154	100239	Cookies	Brand22
1541	900154	100162	BeefJerky	Brand9
1542	900154	100162	HamburgerBuns	Brand31
1543	900154	100162	Candy	Brand15
1544	900154	100162	CatFood	Brand17
1545	900154	100162	Ammunition	Brand2
1546	900155	100020	Milk	Brand45
1547	900155	100020	Chips	Brand21
1548	900155	100020	Cookies	Brand22
1549	900155	100020	Softdrink	Brand54
1550	900155	100020	Candy	Brand15
1551	900155	100020	Bread	Brand12
1552	900155	100020	HamburgerBuns	Brand31
1553	900155	100020	Cookies	Brand22
1554	900155	100020	Chips	Brand21
1555	900155	100020	Bread	Brand10
1556	900155	100104	Milk	Brand45
1557	900155	100104	Soap	Brand49
1558	900155	100104	Softdrink	Brand53
1559	900156	100139	HamburgerBuns	Brand33
1560	900156	100139	Candy	Brand13
1561	900156	100139	Candy	Brand15
1562	900156	100139	Chips	Brand19
1563	900156	100139	LaundryDetergent	Brand37
1564	900156	100209	Milk	Brand43
1565	900156	100209	Bread	Brand10
1566	900156	100209	Diapers	Brand26
1567	900156	100209	DogFood	Brand30
1568	900156	100209	Soap	Brand49
1569	900157	100261	Diapers	Brand26
1570	900157	100261	Chips	Brand21
1571	900157	100261	Bread	Brand10
1572	900157	100261	Candy	Brand13
1573	900157	100261	CatFood	Brand16
1574	900158	100024	Cookies	Brand23
1575	900158	100024	Milk	Brand45
1576	900158	100024	Softdrink	Brand52
1577	900158	100024	Cookies	Brand22
1578	900158	100024	HamburgerBuns	Brand33
1579	900158	100024	Diapers	Brand26
1580	900158	100181	Diapers	Brand26
1581	900158	100181	Milk	Brand44
1582	900159	100262	Chips	Brand21
1583	900159	100262	HamburgerBuns	Brand31
1584	900159	100262	LaundryDetergent	Brand38
1585	900159	100262	Diapers	Brand26
1586	900159	100190	Chips	Brand20
1587	900159	100190	DogFood	Brand28
1588	900159	100190	Bread	Brand11
1589	900159	100190	Chips	Brand21
1590	900159	100190	Softdrink	Brand53
1591	900159	100190	Bread	Brand12
1592	900160	100186	Cookies	Brand23
1593	900160	100186	LaundryDetergent	Brand38
1594	900160	100186	Bread	Brand11
1595	900160	100186	Diapers	Brand25
1596	900160	100186	Cookies	Brand23
1597	900160	100186	Bread	Brand10
1598	900160	100186	DogFood	Brand28
1599	900160	100186	Chips	Brand19
1600	900160	100163	Candy	Brand14
1601	900160	100163	DogFood	Brand30
1602	900160	100163	Ammunition	Brand3
1603	900161	100056	Candy	Brand13
1604	900161	100056	Bread	Brand12
1605	900161	100135	Candy	Brand13
1606	900161	100135	Milk	Brand45
1607	900161	100135	HamburgerBuns	Brand31
1608	900161	100135	HamburgerBuns	Brand32
1609	900162	100174	HamburgerBuns	Brand33
1610	900162	100174	Cookies	Brand23
1611	900162	100174	Chips	Brand20
1612	900162	100174	LaundryDetergent	Brand39
1613	900162	100174	Cookies	Brand23
1614	900162	100174	Bread	Brand12
1615	900162	100174	Diapers	Brand26
1616	900162	100174	Bread	Brand11
1617	900162	100152	Cookies	Brand23
1618	900162	100152	Milk	Brand45
1619	900163	100122	Candy	Brand13
1620	900163	100122	Softdrink	Brand52
1621	900163	100122	Chips	Brand19
1622	900163	100122	Diapers	Brand25
1623	900163	100122	BeefJerky	Brand8
1624	900163	100081	Diapers	Brand27
1625	900163	100081	Bread	Brand11
1626	900163	100081	Chips	Brand21
1627	900164	100061	HamburgerBuns	Brand32
1628	900164	100061	Milk	Brand44
1629	900164	100061	Candy	Brand14
1630	900164	100072	Chips	Brand20
1631	900164	100072	BeefJerky	Brand8
1632	900164	100072	Candy	Brand15
1633	900164	100072	Chips	Brand20
1634	900164	100072	Milk	Brand43
1635	900164	100072	Candy	Brand13
1636	900164	100072	Soap	Brand50
1637	900164	100072	DogFood	Brand28
1638	900165	100252	Softdrink	Brand54
1639	900165	100252	Antacid	Brand4
1640	900165	100252	Bread	Brand11
1641	900165	100252	CatFood	Brand18
1642	900165	100252	CatFood	Brand16
1643	900165	100252	Antacid	Brand4
1644	900165	100252	CatFood	Brand17
1645	900165	100252	BeefJerky	Brand7
1646	900165	100162	Candy	Brand14
1647	900165	100162	Chips	Brand20
1648	900165	100162	Milk	Brand43
1649	900165	100162	Chips	Brand19
1650	900165	100162	Bread	Brand12
1651	900165	100162	ToothPaste	Brand56
1652	900166	100176	LaundryDetergent	Brand39
1653	900166	100176	Bread	Brand12
1654	900166	100159	Diapers	Brand27
1655	900166	100159	Soap	Brand49
1656	900166	100159	HamburgerBuns	Brand31
1657	900166	100159	Chips	Brand21
1658	900167	100063	Bread	Brand11
1659	900167	100063	Softdrink	Brand52
1660	900167	100063	Bread	Brand12
1661	900167	100063	Cookies	Brand22
1662	900167	100063	Cookies	Brand22
1663	900167	100063	InkPen	Brand35
1664	900167	100114	Candy	Brand15
1665	900167	100114	Chips	Brand21
1666	900167	100114	Milk	Brand44
1667	900167	100114	CatFood	Brand17
1668	900167	100114	Softdrink	Brand53
1669	900168	100202	LaundryDetergent	Brand38
1670	900168	100202	Ammunition	Brand3
1671	900168	100202	Diapers	Brand27
1672	900168	100202	Bread	Brand10
1673	900168	100202	Candy	Brand15
1674	900168	100202	LaundryDetergent	Brand39
1675	900168	100132	Chips	Brand20
1676	900168	100132	DogFood	Brand28
1677	900168	100132	Candy	Brand13
1678	900169	100098	Milk	Brand44
1679	900169	100098	Chips	Brand20
1680	900169	100098	Bread	Brand10
1681	900169	100098	Chips	Brand21
1682	900169	100098	CatFood	Brand18
1683	900169	100241	Bread	Brand12
1684	900169	100241	Cookies	Brand24
1685	900169	100241	Diapers	Brand26
1686	900169	100241	Candy	Brand13
1687	900169	100241	Bread	Brand11
1688	900170	100111	Chips	Brand19
1689	900170	100111	Chips	Brand21
1690	900170	100111	Antacid	Brand5
1691	900170	100111	Candy	Brand13
1692	900170	100128	Chips	Brand20
1693	900170	100128	Softdrink	Brand52
1694	900170	100128	Diapers	Brand27
1695	900171	100031	Softdrink	Brand53
1696	900171	100031	DogFood	Brand28
1697	900171	100197	Chips	Brand20
1698	900171	100197	HamburgerBuns	Brand33
1699	900171	100197	Cookies	Brand23
1700	900171	100197	Bread	Brand10
1701	900171	100197	Bread	Brand10
1702	900172	100226	Diapers	Brand26
1703	900172	100226	Chips	Brand21
1704	900172	100226	Milk	Brand43
1705	900172	100226	Chips	Brand20
1706	900172	100226	Bread	Brand11
1707	900172	100226	Candy	Brand15
1708	900172	100018	Bread	Brand11
1709	900172	100018	Softdrink	Brand52
1710	900172	100018	Chips	Brand21
1711	900173	100197	Candy	Brand14
1712	900173	100197	Candy	Brand13
1713	900173	100197	Bread	Brand12
1714	900173	100197	Softdrink	Brand53
1715	900173	100197	Softdrink	Brand54
1716	900173	100197	Milk	Brand45
1717	900173	100197	Softdrink	Brand52
1718	900173	100157	Chips	Brand21
1719	900173	100157	Bread	Brand10
1720	900173	100157	Milk	Brand43
1721	900173	100157	Milk	Brand45
1722	900173	100157	Chips	Brand21
1723	900173	100157	Candy	Brand13
1724	900173	100157	DogFood	Brand30
1725	900174	100228	Chips	Brand21
1726	900174	100019	Chips	Brand19
1727	900174	100019	Diapers	Brand27
1728	900174	100019	CatFood	Brand16
1729	900174	100019	Cookies	Brand23
1730	900174	100019	Milk	Brand43
1731	900174	100019	HamburgerBuns	Brand31
1732	900174	100019	Softdrink	Brand52
1733	900174	100019	Chips	Brand20
1734	900174	100019	Softdrink	Brand52
1735	900175	100066	Candy	Brand13
1736	900175	100066	LightBulb	Brand40
1737	900175	100066	Diapers	Brand27
1738	900175	100066	Soap	Brand51
1739	900175	100066	Chips	Brand21
1740	900175	100218	Cookies	Brand22
1741	900175	100218	Chips	Brand19
1742	900175	100218	Milk	Brand45
1743	900175	100218	Milk	Brand45
1744	900175	100218	Cookies	Brand22
1745	900176	100222	Milk	Brand43
1746	900176	100222	Cookies	Brand24
1747	900176	100222	Softdrink	Brand54
1748	900176	100222	Chips	Brand20
1749	900176	100222	Chips	Brand21
1750	900176	100222	Antacid	Brand5
1751	900176	100222	Antacid	Brand5
1752	900176	100222	Cookies	Brand24
1753	900176	100222	InkPen	Brand35
1754	900176	100009	Milk	Brand45
1755	900176	100009	Bread	Brand12
1756	900176	100009	Softdrink	Brand53
1757	900176	100009	Bread	Brand10
1758	900176	100009	Cookies	Brand24
1759	900176	100009	Diapers	Brand26
1760	900176	100009	HamburgerBuns	Brand32
1761	900176	100009	Diapers	Brand25
1762	900177	100218	Diapers	Brand26
1763	900177	100218	Diapers	Brand25
1764	900177	100218	Milk	Brand44
1765	900177	100218	Ammunition	Brand2
1766	900177	100218	HamburgerBuns	Brand32
1767	900177	100106	Chips	Brand21
1768	900177	100106	HamburgerBuns	Brand32
1769	900177	100106	HamburgerBuns	Brand33
1770	900177	100106	Candy	Brand15
1771	900178	100097	Bread	Brand12
1772	900178	100097	DogFood	Brand29
1773	900178	100097	Milk	Brand45
1774	900178	100097	DogFood	Brand29
1775	900178	100097	Candy	Brand15
1776	900178	100097	Chips	Brand19
1777	900178	100097	Diapers	Brand27
1778	900178	100097	CatFood	Brand16
1779	900178	100097	Diapers	Brand25
1780	900178	100096	Bread	Brand11
1781	900178	100096	Softdrink	Brand52
1782	900178	100096	HamburgerBuns	Brand33
1783	900178	100096	Softdrink	Brand53
1784	900178	100096	Cookies	Brand24
1785	900178	100096	Bread	Brand12
1786	900178	100096	Cookies	Brand23
1787	900179	100167	Milk	Brand43
1788	900179	100167	Diapers	Brand26
1789	900179	100069	Bread	Brand11
1790	900179	100069	HamburgerBuns	Brand33
1791	900179	100069	DogFood	Brand29
1792	900179	100069	Milk	Brand44
1793	900180	100038	Candy	Brand15
1794	900180	100038	CatFood	Brand16
1795	900180	100038	Diapers	Brand26
1796	900180	100201	Milk	Brand44
1797	900180	100201	Chips	Brand20
1798	900180	100201	Bread	Brand12
1799	900180	100201	Antacid	Brand4
1800	900180	100201	Candy	Brand15
1801	900181	100125	LaundryDetergent	Brand39
1802	900181	100125	Diapers	Brand25
1803	900181	100125	Diapers	Brand27
1804	900181	100125	Antacid	Brand4
1805	900181	100179	Bread	Brand10
1806	900181	100179	Chips	Brand20
1807	900181	100179	Cookies	Brand23
1808	900181	100179	Milk	Brand45
1809	900181	100179	Diapers	Brand26
1810	900181	100179	Milk	Brand43
1811	900181	100179	Cookies	Brand23
1812	900182	100068	Chips	Brand21
1813	900182	100068	Chips	Brand20
1814	900182	100068	CatFood	Brand18
1815	900182	100068	Bread	Brand11
1816	900182	100068	Diapers	Brand27
1817	900182	100068	Bread	Brand12
1818	900182	100068	Candy	Brand13
1819	900182	100068	HamburgerBuns	Brand31
1820	900182	100068	DogFood	Brand28
1821	900182	100068	Bread	Brand12
1822	900182	100068	Chips	Brand19
1823	900182	100186	HamburgerBuns	Brand33
1824	900182	100186	Bread	Brand12
1825	900182	100186	Cookies	Brand24
1826	900182	100186	Milk	Brand45
1827	900182	100186	Milk	Brand45
1828	900182	100186	Antacid	Brand6
1829	900182	100186	DogFood	Brand30
1830	900183	100064	Bread	Brand11
1831	900183	100064	Cookies	Brand24
1832	900183	100064	LaundryDetergent	Brand38
1833	900183	100015	Soap	Brand50
1834	900183	100015	Cookies	Brand23
1835	900183	100015	HamburgerBuns	Brand32
1836	900183	100015	Diapers	Brand25
1837	900183	100015	Chips	Brand19
1838	900183	100015	Chips	Brand20
1839	900184	100148	CatFood	Brand18
1840	900184	100148	Softdrink	Brand52
1841	900184	100148	DogFood	Brand29
1842	900184	100148	Antacid	Brand6
1843	900184	100148	Diapers	Brand27
1844	900184	100040	Cookies	Brand23
1845	900184	100040	Diapers	Brand27
1846	900184	100040	Candy	Brand13
1847	900185	100138	CatFood	Brand17
1848	900185	100138	InkPen	Brand35
1849	900185	100138	LightBulb	Brand41
1850	900185	100138	Cookies	Brand22
1851	900185	100091	Chips	Brand19
1852	900185	100091	CatFood	Brand17
1853	900185	100091	HamburgerBuns	Brand31
1854	900185	100091	ToothPaste	Brand55
1855	900185	100091	Softdrink	Brand53
1856	900185	100091	LaundryDetergent	Brand38
1857	900186	100206	Cookies	Brand24
1858	900186	100206	Diapers	Brand26
1859	900186	100206	Chips	Brand20
1860	900186	100206	CatFood	Brand17
1861	900186	100206	HamburgerBuns	Brand32
1862	900186	100206	Milk	Brand45
1863	900186	100094	Milk	Brand44
1864	900186	100094	Milk	Brand45
1865	900186	100094	Chips	Brand20
1866	900186	100094	DogFood	Brand30
1867	900187	100126	Chips	Brand20
1868	900187	100126	Softdrink	Brand53
1869	900187	100126	Softdrink	Brand52
1870	900187	100126	Candy	Brand15
1871	900187	100126	Softdrink	Brand53
1872	900187	100116	Softdrink	Brand53
1873	900187	100116	Chips	Brand19
1874	900187	100116	BeefJerky	Brand8
1875	900188	100136	Diapers	Brand25
1876	900188	100136	Milk	Brand44
1877	900188	100136	CatFood	Brand18
1878	900188	100062	Cookies	Brand22
1879	900188	100062	DogFood	Brand28
1880	900188	100062	Cookies	Brand23
1881	900188	100062	Milk	Brand45
1882	900188	100062	HamburgerBuns	Brand32
1883	900188	100062	Milk	Brand43
1884	900188	100062	HamburgerBuns	Brand31
1885	900188	100062	Chips	Brand21
1886	900188	100062	Diapers	Brand26
1887	900188	100062	CatFood	Brand18
1888	900188	100062	Milk	Brand43
1889	900189	100034	DogFood	Brand28
1890	900189	100034	Chips	Brand20
1891	900189	100034	Cookies	Brand22
1892	900189	100034	Diapers	Brand25
1893	900189	100034	CatFood	Brand18
1894	900189	100009	Milk	Brand45
1895	900189	100009	Milk	Brand43
1896	900189	100009	Milk	Brand44
1897	900189	100009	DogFood	Brand30
1898	900189	100009	Chips	Brand21
1899	900189	100009	LightBulb	Brand40
1900	900190	100038	Bread	Brand10
1901	900190	100038	BeefJerky	Brand7
1902	900190	100131	CatFood	Brand18
1903	900190	100131	CatFood	Brand18
1904	900190	100131	Cookies	Brand24
1905	900191	100034	Cookies	Brand23
1906	900191	100034	Chips	Brand20
1907	900191	100034	Bread	Brand10
1908	900191	100034	Softdrink	Brand52
1909	900191	100034	Chips	Brand20
1910	900191	100034	Candy	Brand14
1911	900191	100106	Cookies	Brand24
1912	900191	100106	CatFood	Brand18
1913	900191	100106	DogFood	Brand28
1914	900191	100106	Milk	Brand45
1915	900192	100041	CatFood	Brand16
1916	900192	100041	Bread	Brand12
1917	900192	100071	Candy	Brand15
1918	900192	100071	Milk	Brand43
1919	900192	100071	Chips	Brand19
1920	900193	100136	Diapers	Brand27
1921	900193	100136	Softdrink	Brand54
1922	900193	100136	Diapers	Brand27
1923	900193	100136	CatFood	Brand16
1924	900193	100136	Candy	Brand13
1925	900193	100089	Bread	Brand10
1926	900193	100089	Bread	Brand12
1927	900193	100089	Diapers	Brand27
1928	900193	100089	Bread	Brand11
1929	900193	100089	HamburgerBuns	Brand33
1930	900193	100089	Soap	Brand50
1931	900193	100089	Diapers	Brand26
1932	900194	100063	Antacid	Brand5
1933	900194	100063	LaundryDetergent	Brand39
1934	900194	100063	Milk	Brand45
1935	900194	100063	Candy	Brand15
1936	900194	100079	Antacid	Brand4
1937	900194	100079	Softdrink	Brand54
1938	900194	100079	Chips	Brand19
1939	900194	100079	Chips	Brand21
1940	900194	100079	Diapers	Brand27
1941	900194	100079	Milk	Brand45
1942	900194	100079	Chips	Brand21
1943	900195	100063	Chips	Brand20
1944	900195	100063	Candy	Brand15
1945	900195	100063	Cookies	Brand22
1946	900195	100063	Softdrink	Brand52
1947	900195	100063	Bread	Brand11
1948	900195	100075	Bread	Brand11
1949	900195	100075	DogFood	Brand29
1950	900196	100046	Cookies	Brand24
1951	900196	100046	Cookies	Brand23
1952	900196	100046	DogFood	Brand29
1953	900196	100058	CatFood	Brand17
1954	900196	100058	LaundryDetergent	Brand37
1955	900196	100058	LightBulb	Brand40
1956	900196	100058	Cookies	Brand23
1957	900196	100058	Softdrink	Brand53
1958	900196	100058	Diapers	Brand25
1959	900197	100042	Antacid	Brand6
1960	900197	100042	Cookies	Brand24
1961	900197	100042	LaundryDetergent	Brand38
1962	900197	100042	Cookies	Brand23
1963	900197	100042	CatFood	Brand16
1964	900197	100042	Diapers	Brand25
1965	900197	100042	Chips	Brand21
1966	900197	100042	HamburgerBuns	Brand31
1967	900197	100091	Chips	Brand21
1968	900197	100091	CatFood	Brand17
1969	900197	100091	Bread	Brand10
1970	900197	100091	Cookies	Brand24
1971	900197	100091	Diapers	Brand26
1972	900197	100091	CatFood	Brand16
1973	900198	100064	BeefJerky	Brand9
1974	900198	100064	Chips	Brand20
1975	900198	100088	Cookies	Brand22
1976	900198	100088	ToothPaste	Brand56
1977	900198	100088	Softdrink	Brand52
1978	900198	100088	Diapers	Brand25
1979	900198	100088	Candy	Brand13
1980	900198	100088	Antacid	Brand4
1981	900199	100151	BeefJerky	Brand7
1982	900199	100151	Ammunition	Brand1
1983	900199	100151	Candy	Brand15
1984	900199	100151	Chips	Brand21
1985	900199	100151	Milk	Brand44
1986	900199	100151	Cookies	Brand23
1987	900199	100099	HamburgerBuns	Brand32
1988	900199	100099	Chips	Brand19
1989	900199	100099	Diapers	Brand26
1990	900199	100099	Chips	Brand19
1991	900199	100099	Soap	Brand51
1992	900199	100099	Cookies	Brand22
1993	900199	100099	Antacid	Brand4
1994	900199	100099	Cookies	Brand23
1995	900200	100038	Milk	Brand43
1996	900200	100038	CatFood	Brand18
1997	900200	100038	Bread	Brand10
1998	900200	100038	Antacid	Brand4
1999	900200	100038	Chips	Brand19
2000	900200	100031	Softdrink	Brand53
2001	900200	100031	Softdrink	Brand52
2002	900200	100031	Diapers	Brand27
2003	900200	100031	Chips	Brand19
2004	900201	100159	BeefJerky	Brand8
2005	900201	100159	Ammunition	Brand1
;
run;

proc sql;
select count(unique visitid) as noo from affmb;
select count(unique visitid) as n1o from affmb where itemtype='Milk';
select count(unique visitid) as no1 from affmb where itemtype='Cookies';
select count(*) as n11 from
(select unique visitid from affmb where itemtype='Milk') a,
(select unique visitid from affmb where itemtype='Cookies') b
where a.visitid=b.visitid
;
quit;

proc sql;
create table gtot as
select count(unique visitid) as noo from affmb
;
create table itot as
select itemtype, count(unique visitid) as n1o from affmb group by 1
;
create table ab as
select a.itemtype as itemtypea, b.itemtype as itemtypeb, count(*) as n11 from
	(select unique itemtype, visitid from affmb) a,
	(select unique itemtype, visitid from affmb) b
	where a.visitid=b.visitid
	and a.itemtype ne b.itemtype
	group by 1,2
;
select itemtypea, itemtypeb, (n11*n22)/(n21*n12) as oddsratio,  
exp(log((n11*n22)/(n21*n12))+3*(((1/n11)+(1/n1o)+(1/no1)+(1/noo))**.5)) as uclor,
exp(log((n11*n22)/(n21*n12))-3*(((1/n11)+(1/n1o)+(1/no1)+(1/noo))**.5)) as lclor
from
(select itemtypea, itemtypeb, n11, n1o, no1, noo, n1o-n11 as n12, no1-n11 as n21, noo-n11-(n1o-n11)-(no1-n11) as n22
from ab a,
itot b,
(select itemtype, n1o as no1 from itot) c,
gtot d
where b.itemtype=itemtypea
and c.itemtype=itemtypeb
) aa
order by 3 desc
;
quit;
